,Fp1,FT9,CP5,FC6,F4,Fp2,AF7,AF8
Fp1,0.5669971218420211,0.0003197953309881676,0.0,0.0,0.0,0.0975375759513911,0.33514550687559963,0.0
FT9,0.0,0.9197651663405088,0.0,0.0,0.08023483365949119,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.6884955752212389,0.0,0.09380530973451327,0.0,0.2176991150442478
F4,0.0,0.41,0.0,0.0,0.59,0.0,0.0,0.0
Fp2,0.12555510698425515,0.0,0.0,0.04198627371820751,0.0,0.6532095276544206,0.16955995155429957,0.009689140088817117
AF7,0.3036994551190135,0.0,0.0,0.0,0.0,0.11815314023515916,0.5781474046458274,0.0
AF8,0.0,0.0,0.0,0.09314653540325635,0.0,0.009844755774327906,0.0,0.8970087088224158
