,Fp1,FT9,CP5,FC6,F4,Fp2,AF7,AF8
Fp1,0.47950089126559714,0.0,0.0,0.0,0.0,0.20766488413547238,0.31283422459893045,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.1939443535188216,0.0,0.0,0.0,0.0,0.5621931260229133,0.24386252045826515,0.0
AF7,0.33459000942507067,0.0,0.0,0.0,0.0,0.2770970782280867,0.3883129123468426,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
