,Fp1,Fz,FT9,F8,Fp2,AF7,AF8,AF4
Fp1,0.45005149330587024,0.0,0.0,0.0,0.0,0.061791967044284246,0.2698249227600412,0.21833161688980432
Fz,0.0,0.8509212730318257,0.1423785594639866,0.0,0.0,0.0,0.0,0.006700167504187605
FT9,0.0,0.5029585798816568,0.4970414201183432,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.464,0.0,0.0,0.0,0.0,0.536,0.0,0.0
AF8,0.22735042735042735,0.0,0.0,0.0,0.0,0.0,0.6230769230769231,0.14957264957264957
AF4,0.18150087260034903,0.005235602094240838,0.0,0.0,0.0,0.0,0.1474694589877836,0.6657940663176265
