,Fp1,Fz,FT9,F8,Fp2,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4965986394557823,0.5034013605442177,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.3627450980392157,0.6372549019607843,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.35714285714285715
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.3710144927536232,0.6289855072463768
