,Fp1,Fz,FT9,F8,Fp2,AF7,AF8,AF4
Fp1,0.664,0.0,0.0,0.0,0.034,0.0,0.224,0.078
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.051075268817204304,0.0,0.0,0.0,0.9489247311827957,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.14120667522464697,0.0,0.0,0.0,0.0,0.0,0.5134788189987163,0.3453145057766367
AF4,0.05522388059701493,0.0,0.0,0.0,0.0,0.0,0.39552238805970147,0.5492537313432836
