,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,P1,P5,PO7,POz,PO4,PO8,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.07758284600389864,0.0202729044834308,0.003898635477582846,0.016374269005847954,0.02729044834307992,0.03508771929824561,0.025730994152046785,0.01442495126705653,0.01442495126705653,0.01364522417153996,0.011695906432748537,0.023781676413255362,0.014814814814814815,0.012865497076023392,0.018323586744639377,0.016374269005847954,0.03313840155945419,0.0042884990253411305,0.02300194931773879,0.021052631578947368,0.027680311890838208,0.031578947368421054,0.02300194931773879,0.029239766081871343,0.016374269005847954,0.008966861598440545,0.013255360623781676,0.034307992202729044,0.012085769980506823,0.012865497076023392,0.0023391812865497076,0.006627680311890838,0.017543859649122806,0.020662768031189084,0.0023391812865497076,0.019103313840155945,0.0152046783625731,0.0152046783625731,0.03352826510721248,0.01793372319688109,0.019883040935672516,0.01871345029239766,0.013255360623781676,0.012085769980506823,0.030019493177387915,0.0035087719298245615,0.005458089668615985,0.01676413255360624,0.007797270955165692,0.020662768031189084,0.017153996101364522,0.011695906432748537,0.015984405458089667,0.006627680311890838,0.0023391812865497076,0.0101364522417154
F3,0.017593244194229415,0.08550316678395496,0.01020408163265306,0.014778325123152709,0.016537649542575653,0.015130190007037298,0.008796622097114707,0.01055594651653765,0.017945109078114006,0.023574947220267418,0.0063335679099225895,0.0049261083743842365,0.017241379310344827,0.01935256861365236,0.0211118930330753,0.017945109078114006,0.027093596059113302,0.010907811400422239,0.04081632653061224,0.0211118930330753,0.02040816326530612,0.043279380717804364,0.019704433497536946,0.013722730471498945,0.019000703729767768,0.01935256861365236,0.021463757916959886,0.03342716396903589,0.017593244194229415,0.010907811400422239,0.0,0.0028149190710767065,0.005629838142153413,0.0211118930330753,0.015130190007037298,0.01055594651653765,0.022519352568613652,0.02287121745249824,0.023574947220267418,0.018296973961998593,0.01020408163265306,0.023926812104152005,0.022519352568613652,0.01618578465869106,0.014426460239268121,0.009148486980999296,0.013370865587614356,0.02040816326530612,0.022167487684729065,0.013722730471498945,0.011259676284306826,0.00844475721323012,0.00844475721323012,0.005981703026038001,0.004574243490499648,0.026389866291344124
F7,0.003289473684210526,0.01023391812865497,0.08260233918128655,0.04861111111111111,0.023757309941520467,0.009137426900584795,0.00804093567251462,0.027046783625730993,0.0003654970760233918,0.011330409356725146,0.023026315789473683,0.012426900584795321,0.01206140350877193,0.015716374269005847,0.008406432748538011,0.011330409356725146,0.011330409356725146,0.011695906432748537,0.033625730994152045,0.016812865497076022,0.01864035087719298,0.012792397660818713,0.02010233918128655,0.017909356725146198,0.012426900584795321,0.025950292397660817,0.014985380116959063,0.02010233918128655,0.003654970760233918,0.0489766081871345,0.010599415204678362,0.023391812865497075,0.03399122807017544,0.00402046783625731,0.0021929824561403508,0.027412280701754384,0.011695906432748537,0.03326023391812866,0.01608187134502924,0.007675438596491228,0.009868421052631578,0.0,0.031067251461988302,0.023391812865497075,0.005116959064327485,0.00402046783625731,0.021564327485380116,0.03654970760233918,0.01206140350877193,0.017909356725146198,0.009137426900584795,0.013888888888888888,0.027412280701754384,0.0014619883040935672,0.028143274853801168,0.011695906432748537
FT9,0.012578616352201259,0.013240648791790799,0.04700430321085733,0.0638861304203906,0.024164184045018206,0.011254551473022179,0.0165508109897385,0.024495200264812975,0.0016550810989738498,0.011585567692816948,0.019198940748096655,0.012909632571996028,0.007944389275074478,0.012909632571996028,0.019860973187686197,0.010592519033432638,0.017212843429328037,0.010261502813637868,0.031777557100297914,0.023833167825223437,0.030122476001324065,0.014895729890764648,0.015888778550148957,0.020523005627275735,0.0165508109897385,0.022178086726249588,0.0165508109897385,0.023833167825223437,0.007282356835484938,0.030453492221118834,0.01787487586891758,0.019529956967891428,0.027143330023171135,0.010923535253227408,0.0019860973187686196,0.023171135385633895,0.010261502813637868,0.027143330023171135,0.034094670638861305,0.012909632571996028,0.010261502813637868,0.006951340615690168,0.020191989407480966,0.026481297583581597,0.012909632571996028,0.005627275736511089,0.018867924528301886,0.026481297583581597,0.006951340615690168,0.009599470374048328,0.013902681231380337,0.011916583912611719,0.018867924528301886,0.007613373055279708,0.01787487586891758,0.009268454154253558
FC5,0.02245362837617963,0.015945330296127564,0.020175724048161404,0.024080702896192647,0.07452001301659616,0.014318255776114546,0.008460787504067686,0.025056947608200455,0.015619915392124959,0.024080702896192647,0.012040351448096323,0.011064106736088514,0.009762447120078099,0.015619915392124959,0.011389521640091117,0.02082655385616661,0.018223234624145785,0.014318255776114546,0.02538236251220306,0.018223234624145785,0.02342987308818744,0.014318255776114546,0.02538236251220306,0.02245362837617963,0.012365766352098927,0.01659616010413277,0.018223234624145785,0.02245362837617963,0.023104458184184835,0.029612756264236904,0.01887406443215099,0.014969085584119753,0.010413276928083305,0.015945330296127564,0.0,0.012365766352098927,0.026358607224210868,0.006182883176049463,0.02245362837617963,0.009762447120078099,0.01464367068011715,0.017897819720143184,0.022779043280182234,0.019850309144158803,0.013342011064106736,0.011064106736088514,0.016270745200130166,0.01659616010413277,0.008135372600065083,0.008135372600065083,0.017246989912137977,0.013342011064106736,0.01659616010413277,0.01887406443215099,0.019524894240156198,0.01887406443215099
FC1,0.0332129963898917,0.0148014440433213,0.010108303249097473,0.01263537906137184,0.0148014440433213,0.0776173285198556,0.018050541516245487,0.010108303249097473,0.013357400722021661,0.019855595667870037,0.01407942238267148,0.019133574007220218,0.01516245487364621,0.01444043321299639,0.022021660649819495,0.02635379061371841,0.02888086642599278,0.018050541516245487,0.019133574007220218,0.009025270758122744,0.02527075812274368,0.025631768953068592,0.032129963898916966,0.024187725631768953,0.019855595667870037,0.01263537906137184,0.009386281588447653,0.02707581227436823,0.006137184115523465,0.01227436823104693,0.007942238267148015,0.007220216606498195,0.011913357400722021,0.0184115523465704,0.012996389891696752,0.011552346570397111,0.01588447653429603,0.023104693140794223,0.032129963898916966,0.01552346570397112,0.01696750902527076,0.02924187725631769,0.007581227436823105,0.007942238267148015,0.011191335740072202,0.009747292418772563,0.013718411552346571,0.01696750902527076,0.018772563176895306,0.0184115523465704,0.022021660649819495,0.023826714801444042,0.017328519855595668,0.005776173285198556,0.007220216606498195,0.011191335740072202
C3,0.02403495994173343,0.00873998543335761,0.00873998543335761,0.01930080116533139,0.008375819373634377,0.01747997086671522,0.0863073561544064,0.010196649672250545,0.0065549890750182084,0.012745812090313183,0.01529497450837582,0.023670793882010197,0.024399126001456665,0.02002913328477786,0.03168244719592134,0.010196649672250545,0.02002913328477786,0.014202476329206118,0.012017479970866714,0.01820830298616169,0.010924981791697014,0.013838310269482883,0.01638747268754552,0.023306627822286964,0.021849963583394028,0.010196649672250545,0.02403495994173343,0.026584122359796066,0.021849963583394028,0.008011653313911144,0.014202476329206118,0.01747997086671522,0.013109978150036417,0.016023306627822288,0.004369992716678805,0.011289147851420248,0.006919155134741442,0.01056081573197378,0.024399126001456665,0.023670793882010197,0.024399126001456665,0.02039329934450109,0.013474144209759651,0.015659140568099052,0.02112163146394756,0.014566642388929352,0.02039329934450109,0.03241077931536781,0.016751638747268753,0.026219956300072834,0.02403495994173343,0.014202476329206118,0.0007283321194464676,0.024399126001456665,0.008011653313911144,0.012017479970866714
T7,0.015866388308977037,0.013361169102296452,0.027974947807933193,0.029227557411273485,0.032150313152400835,0.013361169102296452,0.013361169102296452,0.07933194154488518,0.0037578288100208767,0.02045929018789144,0.01837160751565762,0.005427974947807933,0.015031315240083507,0.012108559498956159,0.005427974947807933,0.0041753653444676405,0.016701461377870562,0.014196242171189978,0.01962421711899791,0.013361169102296452,0.0162839248434238,0.014196242171189978,0.007933194154488519,0.015866388308977037,0.00918580375782881,0.021711899791231733,0.015031315240083507,0.020041753653444676,0.016701461377870562,0.037160751565762005,0.022964509394572025,0.031315240083507306,0.013778705636743214,0.012108559498956159,0.0020876826722338203,0.023799582463465554,0.018789144050104383,0.0037578288100208767,0.024217118997912318,0.009603340292275574,0.014613778705636743,0.014196242171189978,0.03674321503131524,0.0325678496868476,0.0,0.006263048016701462,0.022129436325678497,0.013778705636743214,0.022129436325678497,0.02254697286012526,0.020876826722338204,0.0162839248434238,0.0037578288100208767,0.013778705636743214,0.02254697286012526,0.027974947807933193
TP9,0.023976608187134502,0.029239766081871343,0.0023391812865497076,0.004093567251461989,0.028070175438596492,0.022222222222222223,0.010526315789473684,0.004678362573099415,0.06666666666666667,0.03742690058479532,0.004678362573099415,0.016374269005847954,0.007017543859649123,0.0035087719298245615,0.00760233918128655,0.056140350877192984,0.03976608187134503,0.00935672514619883,0.04035087719298246,0.004093567251461989,0.014619883040935672,0.02046783625730994,0.01929824561403509,0.014035087719298246,0.03976608187134503,0.012865497076023392,0.011111111111111112,0.038011695906432746,0.023391812865497075,0.0,0.0011695906432748538,0.0011695906432748538,0.007017543859649123,0.050292397660818715,0.027485380116959064,0.007017543859649123,0.038011695906432746,0.013450292397660818,0.012865497076023392,0.007017543859649123,0.0017543859649122807,0.04035087719298246,0.004678362573099415,0.0,0.0152046783625731,0.029239766081871343,0.0,0.007017543859649123,0.012280701754385965,0.03216374269005848,0.026900584795321637,0.004093567251461989,0.008187134502923977,0.014035087719298246,0.0011695906432748538,0.025730994152046785
CP5,0.012881854987118146,0.026131762973868235,0.011777695988222304,0.014354066985645933,0.02686786897313213,0.019874861980125138,0.011777695988222304,0.01582627898417372,0.02465955097534045,0.07324254692675745,0.007729112992270887,0.00368052999631947,0.005152741994847258,0.005520794994479205,0.00736105999263894,0.033860875966139126,0.015458225984541774,0.02944423997055576,0.03459698196540302,0.01472211998527788,0.019138755980861243,0.01950680898049319,0.009937430990062569,0.009569377990430622,0.024291497975708502,0.01950680898049319,0.018770702981229296,0.03312476996687523,0.008465218991534781,0.021715126978284875,0.006993006993006993,0.008833271991166729,0.008833271991166729,0.022819285977180713,0.0180345969819654,0.006256900993743099,0.04637467795362532,0.009201324990798674,0.013617960986382039,0.013986013986013986,0.006256900993743099,0.019138755980861243,0.02834008097165992,0.016562384983437616,0.004048582995951417,0.012513801987486198,0.02208317997791682,0.011409642988590356,0.012513801987486198,0.02465955097534045,0.018770702981229296,0.011409642988590356,0.013986013986013986,0.015090172984909826,0.009201324990798674,0.04011777695988222
