,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2443814095570587,0.07767837660920794,0.12655465852061967,0.0157102334715252,0.07244163211869954,0.15252018328605718,0.12764564695614228,0.18306785948068952
frontalpole-rh,0.10822378477529808,0.23815346988688474,0.17915010700091716,0.0,0.11372668908590645,0.12136961173952919,0.12259247936410883,0.11678385814735555
medialorbitofrontal-rh,0.1306440522576209,0.13476965390786155,0.25097410038964013,0.02681641072656429,0.1168920467568187,0.11895484758193903,0.1100160440064176,0.11093284437313775
paracentral-lh,0.035346097201767304,0.0,0.058419243986254296,0.47815414825724106,0.3112420225822288,0.0,0.05154639175257732,0.06529209621993128
paracentral-rh,0.07141320714132071,0.0804474080447408,0.1099161109916111,0.13637341363734137,0.3295332329533233,0.09227790922779092,0.09313830931383094,0.08690040869004087
parahippocampal-rh,0.15601420328450954,0.08854860186418109,0.11695517088326675,0.0,0.09565024411895251,0.21171770972037285,0.1573457612072792,0.17376830892143807
rostralanteriorcingulate-lh,0.13488051470588236,0.09260110294117647,0.11213235294117647,0.02412683823529412,0.10041360294117647,0.16383272058823528,0.19370404411764705,0.17830882352941177
rostralanteriorcingulate-rh,0.17202768729641693,0.0781758957654723,0.1005700325732899,0.02707654723127036,0.08265472312703583,0.16021986970684038,0.15879478827361562,0.22048045602605862
