,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.21960322137104696,0.17580043213514043,0.17658613239049303,0.0,0.020624631703005304,0.055195442938518954,0.1528186996660774,0.19937143979571795
frontalpole-lh,0.1981007067137809,0.2248233215547703,0.16342756183745583,0.0,0.0,0.06205830388692579,0.14885159010600707,0.20273851590106007
frontalpole-rh,0.18703085904920766,0.15346121768140117,0.23623853211009174,0.00646371976647206,0.023978315262718933,0.05358632193494579,0.1517931609674729,0.18744787322768974
isthmuscingulate-rh,0.0,0.0,0.023596419853539462,0.5069161920260374,0.11472742066720912,0.354759967453214,0.0,0.0
paracentral-lh,0.07212885154061624,0.0,0.07913165266106442,0.09873949579831932,0.4803921568627451,0.09593837535014006,0.08683473389355742,0.08683473389355742
parahippocampal-rh,0.10457759583178265,0.10457759583178265,0.0963900260513584,0.1618905842947525,0.05098622999627838,0.27242277633048007,0.10457759583178265,0.10457759583178265
rostralanteriorcingulate-lh,0.17783857729138167,0.15275877792977657,0.16689466484268126,0.0,0.028271773825809393,0.06406748746010033,0.2165982672138623,0.1935704514363885
rostralanteriorcingulate-rh,0.19425837320574163,0.1756937799043062,0.1724401913875598,0.0,0.02373205741626794,0.053779904306220094,0.1628708133971292,0.21722488038277513
