,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.24598930481283424,0.0,0.058823529411764705,0.12834224598930483,0.0,0.11942959001782531,0.19964349376114082,0.24777183600713013
frontalpole-rh,0.0,0.32894736842105265,0.3355263157894737,0.0,0.3355263157894737,0.0,0.0,0.0
medialorbitofrontal-rh,0.04505813953488372,0.07412790697674419,0.28924418604651164,0.17005813953488372,0.17732558139534885,0.0,0.13372093023255813,0.11046511627906977
paracentral-lh,0.06923076923076923,0.0,0.11442307692307692,0.3903846153846154,0.1971153846153846,0.0,0.10096153846153846,0.12788461538461537
paracentral-rh,0.0,0.0648854961832061,0.15394402035623408,0.2595419847328244,0.5038167938931297,0.0,0.017811704834605598,0.0
parahippocampal-rh,0.17894736842105263,0.0,0.0,0.0,0.0,0.2736842105263158,0.2736842105263158,0.2736842105263158
rostralanteriorcingulate-lh,0.13422007255139057,0.0,0.11366384522370013,0.12696493349455865,0.019347037484885126,0.12454655380894801,0.2503022974607013,0.2309552599758162
rostralanteriorcingulate-rh,0.1564245810055866,0.0,0.08715083798882682,0.14860335195530727,0.0,0.11731843575418995,0.21675977653631284,0.2737430167597765
