,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.20842240273621207,0.11479264643009833,0.12590850790936298,0.0,0.14814023086789227,0.12270200940572894,0.14514749893116716,0.13488670371953826
frontalpole-rh,0.117354657445429,0.17657229306245947,0.14890858007348173,0.0,0.1703047330883942,0.1059001512859304,0.14112816079533175,0.1398314242489734
insula-rh,0.11611513608772274,0.13491286469551597,0.21676130800861562,0.0,0.1529273546113178,0.11787742314470334,0.13119248090855687,0.13021343254356765
isthmuscingulate-rh,0.0,0.0,0.0,0.7796024200518582,0.0,0.22039757994814174,0.0,0.0
lateralorbitofrontal-rh,0.13067863151991027,0.14656945223406245,0.14563469807440643,0.0,0.17760329033464198,0.11329220415030847,0.14638250140213124,0.13983922228453916
parahippocampal-rh,0.12037037037037036,0.10227272727272728,0.12626262626262627,0.05408249158249158,0.12668350168350168,0.22032828282828282,0.13026094276094277,0.11973905723905724
rostralanteriorcingulate-lh,0.13901345291479822,0.13187933143090094,0.13656746840603343,0.0,0.15837749694251937,0.12657969832857724,0.16367713004484305,0.14390542193232775
rostralanteriorcingulate-rh,0.12930156790877623,0.1317450621054775,0.13541030340052942,0.0,0.15271838729383017,0.1170840969252698,0.1449806556709428,0.1887599266951741
