,Fp1,TP10,FT10,F8,Fp2,AFz,AF8,F2
Fp1,0.375,0.0,0.0,0.0,0.36904761904761907,0.10416666666666667,0.15178571428571427,0.0
TP10,0.0,0.49122807017543857,0.0,0.0,0.0,0.0,0.0,0.5087719298245614
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3757396449704142,0.0,0.0,0.0,0.3698224852071006,0.10355029585798817,0.15088757396449703,0.0
AFz,0.2517482517482518,0.0,0.0,0.0,0.2517482517482518,0.24475524475524477,0.2517482517482518,0.0
AF8,0.2756756756756757,0.0,0.0,0.0,0.2756756756756757,0.1837837837837838,0.2648648648648649,0.0
F2,0.0,0.17058823529411765,0.0,0.0,0.0,0.0,0.0,0.8294117647058824
