,Fp1,F7,FT9,FT10,Fp2,AF7,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.8566433566433567,0.0,0.0,0.0,0.0,0.14335664335664336,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.2532467532467532,0.0,0.0,0.0,0.0,0.7467532467532467,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
