,Fp1,F7,FT9,FT10,Fp2,AF7,POz,AF8
Fp1,0.5043859649122807,0.37280701754385964,0.0,0.0,0.12280701754385964,0.0,0.0,0.0
F7,0.49404761904761907,0.5059523809523809,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.18867924528301888,0.0,0.0,0.0,0.8113207547169812,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
