,Fp1,F7,FT9,FT10,Fp2,AF7,POz,AF8
Fp1,0.36792452830188677,0.0,0.0,0.0,0.2617924528301887,0.37028301886792453,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3343195266272189,0.0,0.0,0.0,0.33136094674556216,0.3343195266272189,0.0,0.0
AF7,0.3347547974413646,0.0,0.0,0.0,0.24093816631130063,0.42430703624733473,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
