,Fp1,F7,FT9,FT10,Fp2,AF7,POz,AF8
Fp1,0.5306687772061733,0.033636723387415905,0.0,0.0,0.3735654926790661,0.06212900672734468,0.0,0.0
F7,0.026257513445112308,0.44859221765264157,0.30528313824739006,0.0,0.0,0.20689655172413793,0.012970578930718128,0.0
FT9,0.0,0.3200132100396301,0.42140026420079263,0.0,0.0,0.2585865257595773,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.39767054908485855,0.0,0.0,0.0,0.5553244592346089,0.047004991680532446,0.0,0.0
AF7,0.05694595574900254,0.23793978962640552,0.2847297787450127,0.0,0.04098657961552412,0.3793978962640551,0.0,0.0
POz,0.0,0.05439330543933055,0.0,0.0,0.0,0.0,0.9135285913528591,0.03207810320781032
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.017170891251022075,0.9828291087489779
