,Fp1,F7,FT9,FT10,Fp2,AF7,POz,AF8
Fp1,0.5895316804407713,0.0,0.0,0.0,0.41046831955922863,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.5016835016835017,0.0,0.0,0.0,0.4983164983164983,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
