,Fp1,F7,FT9,FT10,Fp2,AF7,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.5486725663716814,0.0,0.0,0.45132743362831856,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3656716417910448,0.0,0.0,0.6343283582089553,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.8391608391608392,0.16083916083916083
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.12650602409638553,0.8734939759036144
