,F3,Pz,P4,CP2,AF7,AF3,PO8,P2
F3,0.3716216216216216,0.0,0.0,0.0,0.3716216216216216,0.0,0.25675675675675674,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.36156351791530944,0.0,0.0,0.0,0.3745928338762215,0.0,0.26384364820846906,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.49382716049382713,0.5061728395061729,0.0
PO8,0.16883116883116883,0.0,0.0,0.0,0.17965367965367965,0.08658008658008658,0.564935064935065,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
