,Fp1,Pz,P4,CP2,AF7,AF3,PO8,P2
Fp1,0.4244604316546763,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.42158273381294964,0.0,0.14964028776978416,0.0
Pz,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
P4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
CP2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
AF7,0.42441860465116277,0.0014534883720930232,0.0014534883720930232,0.0014534883720930232,0.42441860465116277,0.0,0.14680232558139536,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.1788756388415673,0.0,0.0,0.0,0.17546848381601363,0.0,0.645655877342419,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
