,F3,Pz,P4,CP2,FC2,AF7,AF3,P2
F3,0.4858490566037736,0.0,0.0,0.0,0.02830188679245283,0.4858490566037736,0.0,0.0
Pz,0.0,0.25677139761646806,0.25677139761646806,0.25677139761646806,0.2296858071505959,0.0,0.0,0.0
P4,0.0,0.25677139761646806,0.25677139761646806,0.25677139761646806,0.2296858071505959,0.0,0.0,0.0
CP2,0.0,0.25677139761646806,0.25677139761646806,0.25677139761646806,0.2296858071505959,0.0,0.0,0.0
FC2,0.007972665148063782,0.23804100227790434,0.23804100227790434,0.23804100227790434,0.26879271070615035,0.009111617312072893,0.0,0.0
AF7,0.4838709677419355,0.0,0.0,0.0,0.03225806451612903,0.4838709677419355,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
