,F3,Pz,P4,CP2,FC2,AF7,AF3,P2
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.2607913669064748,0.2607913669064748,0.2607913669064748,0.21762589928057555,0.0,0.0,0.0
P4,0.0,0.2607913669064748,0.2607913669064748,0.2607913669064748,0.21762589928057555,0.0,0.0,0.0
CP2,0.0,0.2607913669064748,0.2607913669064748,0.2607913669064748,0.21762589928057555,0.0,0.0,0.0
FC2,0.0,0.24586776859504134,0.24586776859504134,0.24586776859504134,0.26239669421487605,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
