subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S43,Sess02,MOTOR_EXECUTION-LEFT,0.9944462209645816,1.0000000000000004,0.9882019674849886,1.0014322539566565,bootstrap,critical,fullwin_beta
S43,Sess02,MOTOR_EXECUTION-RIGHT,0.9986767581386602,0.9999999999999991,0.9934348501720234,1.0038960836681394,bootstrap,critical,fullwin_beta
S43,Sess02,MOTOR_IMAGERY-LEFT,0.9946337195302145,1.0000000000000022,0.9848642309388588,1.003896054532628,bootstrap,critical,fullwin_beta
S43,Sess02,MOTOR_IMAGERY-RIGHT,0.9952724682968059,0.9999999999999978,0.9899852098352504,1.0006494670040322,bootstrap,critical,fullwin_beta
S43,Sess02,MOTOR_EXECUTION,0.9965614895516208,0.9999999999999998,0.9908184088285059,1.002664168812398,bootstrap,critical,fullwin_beta
S43,Sess02,MOTOR_IMAGERY,0.9949530939135103,1.0,0.9874247203870545,1.0022727607683302,bootstrap,critical,fullwin_beta
S43,Sess02,LEFT,0.994539970247398,1.0000000000000013,0.9865330992119237,1.0026641542446422,bootstrap,critical,fullwin_beta
S43,Sess02,RIGHT,0.9969746132177331,0.9999999999999984,0.9917100300036369,1.0022727753360858,bootstrap,critical,fullwin_beta
S43,Sess02,LEFT_vs_RIGHT,-0.0024346429703350214,0.0,-0.01573967612416216,0.01095412424100528,bootstrap,delta,fullwin_beta
S43,Sess02,IMAGERY_vs_EXECUTION,-0.001608395638110549,0.0,-0.015239448425343527,0.011454351939824248,bootstrap,delta,fullwin_beta
S43,Sess02,ME_LEFT_vs_ME_RIGHT,-0.004230537174078619,0.0,-0.015694116183150864,0.007997403784633095,bootstrap,delta,fullwin_beta
S43,Sess02,MI_LEFT_vs_MI_RIGHT,-0.0006387487665914238,0.0,-0.015785236065173458,0.013910844697377689,bootstrap,delta,fullwin_beta
