,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.3793103448275862,0.2672413793103448,0.0,0.35344827586206895,0.0,0.0,0.0,0.0
frontalpole-rh,0.3229166666666667,0.375,0.0,0.3020833333333333,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.2799539170506912,0.04262672811059908,0.04608294930875576,0.2350230414746544,0.2511520737327189,0.14516129032258066
medialorbitofrontal-lh,0.10051546391752578,0.06958762886597938,0.11082474226804123,0.44072164948453607,0.0,0.03608247422680412,0.12886597938144329,0.1134020618556701
parahippocampal-rh,0.0,0.0,0.1506276150627615,0.0,0.4560669456066946,0.2301255230125523,0.10460251046025104,0.058577405857740586
pericalcarine-lh,0.0,0.0,0.2387332521315469,0.0097442143727162,0.06942752740560293,0.3105968331303289,0.2350791717417783,0.1364190012180268
pericalcarine-rh,0.0,0.0,0.25737898465171194,0.05194805194805195,0.03423848878394333,0.23730814639905548,0.27744982290436837,0.14167650531286896
rostralanteriorcingulate-rh,0.0,0.0,0.22614840989399293,0.0706713780918728,0.03180212014134275,0.20141342756183744,0.21554770318021202,0.254416961130742
