,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6444981862152358,0.0,0.030229746070133012,0.007255139056831923,0.12333736396614269,0.03869407496977025,0.08222490931076179,0.07376058041112454
frontalpole-rh,0.0,0.5136116152450091,0.03539019963702359,0.06442831215970962,0.12341197822141561,0.038112522686025406,0.12159709618874773,0.10344827586206896
insula-lh,0.025665399239543727,0.0408745247148289,0.435361216730038,0.2252851711026616,0.011406844106463879,0.15779467680608364,0.06939163498098859,0.034220532319391636
lateralorbitofrontal-lh,0.0033927056827820186,0.06191687871077184,0.19083969465648856,0.35284139100932993,0.09245122985581,0.12383375742154368,0.1272264631043257,0.04749787955894826
medialorbitofrontal-lh,0.0749185667752443,0.10749185667752444,0.006514657980456026,0.08224755700325732,0.5309446254071661,0.0,0.1734527687296417,0.024429967426710098
parahippocampal-lh,0.024390243902439025,0.03048780487804878,0.12576219512195122,0.11661585365853659,0.0,0.5236280487804879,0.08689024390243902,0.09222560975609756
rostralanteriorcingulate-lh,0.039776258545680544,0.08079552517091361,0.041640770665009326,0.08825357364822871,0.13238036047234308,0.0689869484151647,0.35487880671224364,0.1932877563704164
rostralanteriorcingulate-rh,0.04600484261501211,0.0903954802259887,0.0258272800645682,0.04519774011299435,0.02744148506860371,0.09927360774818401,0.2469733656174334,0.4188861985472155
