,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.45454545454545453,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365
frontalpole-rh,0.0,0.5476190476190477,0.0,0.4523809523809524,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.27415730337078653,0.017977528089887642,0.21348314606741572,0.18202247191011237,0.2539325842696629,0.058426966292134834
medialorbitofrontal-lh,0.021739130434782608,0.06159420289855073,0.036231884057971016,0.5289855072463768,0.0,0.0,0.03260869565217391,0.3188405797101449
parahippocampal-rh,0.0,0.0,0.16399286987522282,0.0,0.46345811051693403,0.13725490196078433,0.23529411764705882,0.0
pericalcarine-lh,0.0,0.0,0.21727019498607242,0.0,0.22284122562674094,0.2646239554317549,0.2590529247910863,0.036211699164345405
pericalcarine-rh,0.0,0.0,0.1857379767827529,0.011608623548922056,0.23051409618573798,0.1558872305140962,0.3747927031509121,0.04145936981757877
rostralanteriorcingulate-rh,0.04154302670623145,0.0,0.0830860534124629,0.26706231454005935,0.0,0.04451038575667656,0.08011869436201781,0.4836795252225519
