,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-rh
bankssts-lh,0.6149358226371062,0.0,0.0,0.25670945157526254,0.0,0.052508751458576426,0.06417736289381563,0.011668611435239206
caudalanteriorcingulate-lh,0.0,0.5615292712066906,0.0,0.038231780167264036,0.0,0.13500597371565112,0.26523297491039427,0.0
frontalpole-lh,0.0,0.0,0.95625,0.0,0.0125,0.03125,0.0,0.0
insula-lh,0.20224719101123595,0.027657735522904063,0.0,0.5842696629213483,0.0,0.14261019878997408,0.012100259291270527,0.03111495246326707
isthmuscingulate-rh,0.0,0.0,0.01652892561983471,0.0,0.943801652892562,0.03966942148760331,0.0,0.0
parahippocampal-lh,0.05155642023346303,0.10992217898832685,0.017509727626459144,0.17217898832684825,0.023346303501945526,0.541828793774319,0.08365758754863813,0.0
rostralanteriorcingulate-lh,0.0550561797752809,0.26292134831460673,0.0,0.017977528089887642,0.0,0.09887640449438202,0.5651685393258427,0.0
temporalpole-rh,0.011730205278592375,0.0,0.0,0.05571847507331378,0.0,0.0,0.0,0.9325513196480938
