,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.6309859154929578,0.2591549295774648,0.0,0.08732394366197183,0.0,0.0,0.0,0.022535211267605635
frontalpole-rh,0.16081330868761554,0.6303142329020333,0.0,0.2088724584103512,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.3168891468369124,0.0261172373766686,0.12013929193267557,0.23041207196749855,0.21822402785838654,0.08821822402785838
medialorbitofrontal-lh,0.05519176800748363,0.21141253507951357,0.04957904583723106,0.4920486435921422,0.0,0.013096351730589336,0.05519176800748363,0.1234798877455566
parahippocampal-rh,0.0,0.0,0.17583408476104598,0.0,0.5040577096483319,0.14697926059513075,0.16050495942290352,0.012623985572587917
pericalcarine-lh,0.0,0.0,0.2445721583652618,0.005108556832694764,0.10919540229885058,0.351213282247765,0.21008939974457216,0.07982120051085569
pericalcarine-rh,0.0,0.0,0.23302180685358256,0.03177570093457944,0.11838006230529595,0.21121495327102804,0.3152647975077882,0.09034267912772585
rostralanteriorcingulate-rh,0.011272141706924315,0.0,0.12560386473429952,0.10466988727858294,0.014492753623188406,0.10386473429951691,0.11996779388083736,0.5201288244766505
