,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.6048454469507101,0.2297410192147034,0.0,0.0,0.0,0.0,0.12949039264828738,0.03592314118629908
frontalpole-rh,0.18486269256530474,0.46617548559946415,0.009377093101138647,0.06965840589417281,0.022103148024112524,0.006028131279303416,0.08573342263898191,0.15606162089752176
fusiform-lh,0.0,0.010857763300760043,0.2785016286644951,0.24267100977198697,0.250814332247557,0.21715526601520088,0.0,0.0
inferiortemporal-lh,0.0,0.05263157894736842,0.21244019138755982,0.2880382775119617,0.23110047846889953,0.18277511961722487,0.0,0.03301435406698565
lingual-lh,0.0,0.020440251572327043,0.24266247379454928,0.25733752620545075,0.27044025157232704,0.2080712788259958,0.0,0.0010482180293501049
parahippocampal-lh,0.0,0.006944444444444444,0.23726851851851852,0.23032407407407407,0.23900462962962962,0.2864583333333333,0.0,0.0
rostralanteriorcingulate-lh,0.16016016016016016,0.13613613613613615,0.0,0.0,0.0,0.0,0.5535535535535535,0.15015015015015015
temporalpole-rh,0.036231884057971016,0.1747181964573269,0.0,0.05233494363929147,0.0,0.0,0.1111111111111111,0.6256038647342995
