,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.23076923076923078,0.0,0.23076923076923078,0.3076923076923077,0.0,0.0,0.23076923076923078,0.0
parstriangularis-rh,0.0,0.45,0.0,0.0,0.0,0.35,0.0,0.2
precentral-rh,0.03333333333333333,0.0,0.4166666666666667,0.1,0.0,0.0,0.45,0.0
rostralmiddlefrontal-lh,0.08108108108108109,0.0,0.13513513513513514,0.3783783783783784,0.0,0.1891891891891892,0.21621621621621623,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.23076923076923078,0.0,0.09230769230769231,0.0,0.5538461538461539,0.0,0.12307692307692308
superiortemporal-rh,0.02564102564102564,0.0,0.3333333333333333,0.08974358974358974,0.0,0.0,0.5512820512820513,0.0
supramarginal-lh,0.0,0.20454545454545456,0.0,0.022727272727272728,0.0,0.22727272727272727,0.0,0.5454545454545454
