,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.3041709053916582,0.23092573753814852,0.20651068158697863,0.0,0.018311291963377416,0.02034587995930824,0.1190233977619532,0.10071210579857579
P7,0.21278538812785389,0.3105022831050228,0.19817351598173516,0.0,0.038356164383561646,0.015525114155251141,0.07853881278538813,0.1461187214611872
O1,0.1988071570576541,0.21073558648111332,0.294234592445328,0.0,0.02485089463220676,0.02882703777335984,0.09542743538767395,0.147117296222664
Oz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP6,0.05787781350482315,0.1414790996784566,0.09003215434083602,0.0,0.5112540192926045,0.0932475884244373,0.0,0.10610932475884244
AF7,0.042735042735042736,0.0405982905982906,0.07051282051282051,0.0,0.06196581196581197,0.6217948717948718,0.1623931623931624,0.0
CPz,0.18181818181818182,0.13097072419106318,0.15254237288135594,0.0,0.0,0.11556240369799692,0.3605546995377504,0.05855161787365177
FT8,0.14106145251396648,0.2206703910614525,0.2053072625698324,0.0,0.04329608938547486,0.0,0.05307262569832402,0.3365921787709497
