,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.38333333333333336,0.0,0.0,0.21666666666666667,0.0,0.0,0.4
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.32608695652173914,0.0,0.0,0.32608695652173914,0.0,0.0,0.34782608695652173
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.3037974683544304,0.0,0.0,0.20253164556962025,0.0,0.0,0.4936708860759494
