,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.325,0.0,0.3375,0.0,0.0,0.0,0.3375,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.2826086956521739,0.0,0.391304347826087,0.0,0.0,0.0,0.32608695652173914,0.0
Oz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.29347826086956524,0.0,0.34782608695652173,0.0,0.0,0.0,0.358695652173913,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
