,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.34328358208955223,0.3582089552238806,0.29850746268656714,0.0,0.0,0.0,0.0,0.0
P7,0.34782608695652173,0.36231884057971014,0.2898550724637681,0.0,0.0,0.0,0.0,0.0
O1,0.3389830508474576,0.3389830508474576,0.3220338983050847,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
