,F7,P7,TP10,FT10,F4,AF7,AF8,AF4
F7,0.36507936507936506,0.0,0.23809523809523808,0.1349206349206349,0.0,0.2619047619047619,0.0,0.0
P7,0.0,0.3372093023255814,0.0,0.0,0.3488372093023256,0.0,0.313953488372093,0.0
TP10,0.2912621359223301,0.0,0.2815533980582524,0.1650485436893204,0.0,0.2621359223300971,0.0,0.0
FT10,0.2537313432835821,0.0,0.2537313432835821,0.23880597014925373,0.0,0.2537313432835821,0.0,0.0
F4,0.0,0.32608695652173914,0.0,0.0,0.358695652173913,0.0,0.31521739130434784,0.0
AF7,0.2972972972972973,0.0,0.26126126126126126,0.15315315315315314,0.0,0.2882882882882883,0.0,0.0
AF8,0.0,0.30864197530864196,0.0,0.0,0.345679012345679,0.0,0.345679012345679,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
