,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.25210084033613445,0.24369747899159663,0.25210084033613445,0.0,0.0,0.0,0.25210084033613445,0.0
P7,0.256198347107438,0.24793388429752067,0.2396694214876033,0.0,0.0,0.0,0.256198347107438,0.0
O1,0.25,0.24107142857142858,0.25892857142857145,0.0,0.0,0.0,0.25,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.25,0.25,0.24193548387096775,0.0,0.0,0.0,0.25806451612903225,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
