,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5272727272727272,0.2727272727272727,0.0,0.2,0.0,0.0,0.0
O1,0.0,0.40540540540540543,0.3783783783783784,0.0,0.21621621621621623,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.3548387096774194,0.3225806451612903,0.0,0.3225806451612903,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
