,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.32142857142857145,0.3392857142857143,0.0,0.0,0.0,0.0,0.3392857142857143
O1,0.0,0.25675675675675674,0.36486486486486486,0.0,0.0,0.0,0.0,0.3783783783783784
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.24050632911392406,0.35443037974683544,0.0,0.0,0.0,0.0,0.4050632911392405
