,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.29914529914529914,0.24786324786324787,0.2222222222222222,0.0,0.0,0.0,0.0,0.23076923076923078
P7,0.27102803738317754,0.2616822429906542,0.2336448598130841,0.0,0.0,0.0,0.0,0.2336448598130841
O1,0.26,0.23,0.25,0.0,0.0,0.0,0.0,0.26
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.7441860465116279,0.2558139534883721,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.47619047619047616,0.0
FT8,0.26732673267326734,0.22772277227722773,0.24752475247524752,0.0,0.0,0.0,0.0,0.25742574257425743
