,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.3387096774193548,0.3064516129032258,0.0,0.0,0.0,0.0,0.3548387096774194,0.0
P7,0.3387096774193548,0.3225806451612903,0.0,0.0,0.0,0.0,0.3387096774193548,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.24175824175824176,0.23076923076923078,0.0,0.0,0.0,0.0,0.5274725274725275,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
