,FT9,P7,CP6,FT10,FC2,AF3,F6,AF8
FT9,0.34177215189873417,0.0,0.0,0.0,0.35443037974683544,0.0,0.3037974683544304,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.30434782608695654,0.0,0.0,0.0,0.41304347826086957,0.0,0.2826086956521739,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.33766233766233766,0.0,0.0,0.0,0.33766233766233766,0.0,0.3246753246753247,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
