,FT9,P7,CP6,FT10,FC2,AF3,F6,AF8
FT9,0.5076923076923077,0.0,0.0,0.0,0.0,0.0,0.49230769230769234,0.0
P7,0.0,0.3333333333333333,0.0,0.0,0.0,0.34444444444444444,0.0,0.32222222222222224
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.3229166666666667,0.0,0.0,0.0,0.375,0.0,0.3020833333333333
F6,0.5074626865671642,0.0,0.0,0.0,0.0,0.0,0.4925373134328358,0.0
AF8,0.0,0.32941176470588235,0.0,0.0,0.0,0.3411764705882353,0.0,0.32941176470588235
