,FC1,P7,O1,Oz,CP6,AF7,CPz,FT8
FC1,0.208955223880597,0.16417910447761194,0.21641791044776118,0.0,0.0,0.0,0.19402985074626866,0.21641791044776118
P7,0.2018348623853211,0.1926605504587156,0.2018348623853211,0.0,0.0,0.0,0.2018348623853211,0.2018348623853211
O1,0.19205298013245034,0.1456953642384106,0.25165562913907286,0.0,0.0,0.0,0.17218543046357615,0.23841059602649006
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.20967741935483872,0.1693548387096774,0.20967741935483872,0.0,0.0,0.0,0.20161290322580644,0.20967741935483872
FT8,0.19594594594594594,0.14864864864864866,0.24324324324324326,0.0,0.0,0.0,0.17567567567567569,0.23648648648648649
