,Fp1,TP9,T8,FT10,F4,Fp2,AF7,AF8
Fp1,0.2857142857142857,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
Fp2,0.25,0.0,0.0,0.0,0.0,0.375,0.375,0.0
AF7,0.25,0.0,0.0,0.0,0.0,0.375,0.375,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
