,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.5102040816326531,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.0
P7,0.0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.5098039215686274,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
