,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.78125,0.0,0.0625,0.15625,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.375,0.0,0.25,0.375,0.0,0.0
CP3,0.0,0.0,0.46153846153846156,0.0,0.15384615384615385,0.38461538461538464,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
