,CP5,P7,P8,TP10,Fp2,P5,PO7,P6
CP5,0.3387096774193548,0.0,0.0,0.0,0.0,0.3548387096774194,0.3064516129032258,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.3387096774193548,0.0,0.0,0.0,0.0,0.3548387096774194,0.3064516129032258,0.0
PO7,0.3392857142857143,0.0,0.0,0.0,0.0,0.3392857142857143,0.32142857142857145,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
