,cuneus-rh,lateraloccipital-rh,paracentral-rh,pericalcarine-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.0,0.5151515151515151,0.0,0.48484848484848486,0.0,0.0,0.0,0.0
paracentral-rh,0.0,0.0,0.20754716981132076,0.0,0.20754716981132076,0.18867924528301888,0.18867924528301888,0.20754716981132076
pericalcarine-rh,0.0,0.4857142857142857,0.0,0.5142857142857142,0.0,0.0,0.0,0.0
posteriorcingulate-lh,0.0,0.0,0.20754716981132076,0.0,0.20754716981132076,0.18867924528301888,0.18867924528301888,0.20754716981132076
posteriorcingulate-rh,0.0,0.0,0.20754716981132076,0.0,0.20754716981132076,0.18867924528301888,0.18867924528301888,0.20754716981132076
rostralanteriorcingulate-lh,0.0,0.0,0.20754716981132076,0.0,0.20754716981132076,0.18867924528301888,0.18867924528301888,0.20754716981132076
rostralanteriorcingulate-rh,0.0,0.0,0.20754716981132076,0.0,0.20754716981132076,0.18867924528301888,0.18867924528301888,0.20754716981132076
