,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.08008143875127248,0.01323379708177808,0.01985069562266712,0.005429250084832033,0.0049202578893790296,0.005429250084832033,0.009501187648456057,0.021717000339328132,0.011028164234815067,0.008143875127248049,0.02324397692568714,0.03478113335595521,0.026976586359009163,0.020529351883271124,0.0,0.025788937902952155,0.023583305055989143,0.015439429928741092,0.002544960977265015,0.017984390906006106,0.02867322701051917,0.008822531387852052,0.012385476756023075,0.006107906345436036,0.019172039362063114,0.0,0.002544960977265015,0.017475398710553106,0.02663725822870716,0.006277570410587038,0.0018663047166610112,0.07465218866644045,0.017814726840855107,0.007125890736342043,0.05293518832711232,0.004411265693926026,0.005259586019681031,0.002205632846963013,0.002544960977265015,0.015778758059043094,0.013064133016627079,0.012046148625721072,0.015439429928741092,0.004750593824228029,0.0027146250424160165,0.002205632846963013,0.011197828299966068,0.00848320325755005,0.03138785205293519,0.0,0.027994570749915168,0.028503562945368172,0.022904648795385136,0.020699015948422123,0.0339328130302002,0.015948422124194096,0.005429250084832033,0.007465218866644045,0.00848320325755005,0.007974211062097048,0.01985069562266712,0.006447234475738039,0.01017984390906006
Fz,0.006957997454391175,0.059482392872295294,0.009249045396690709,0.011455239711497667,0.01714043275350021,0.014085702163767502,0.022316504030547305,0.011115825201527365,0.011455239711497667,0.010436996181586763,0.01722528638099279,0.013576580398812049,0.013661434026304625,0.013237165888841747,0.0021213406873143827,0.01807382265591854,0.017310140008485363,0.01663131098854476,0.022825625795502756,0.022825625795502756,0.01230377598642342,0.022146796775562156,0.01697072549851506,0.017394993635977938,0.017988969028425967,0.012049215103945694,0.026050063640220618,0.010946117946542214,0.01247348324140857,0.011624946966482818,0.014594823928722953,0.007212558336868901,0.007721680101824353,0.0278319898175647,0.010691557064064489,0.007382265591854052,0.013237165888841747,0.01875265167585914,0.019431480695799745,0.016207042851081883,0.014594823928722953,0.019940602460755196,0.025456088247772592,0.023165040305473058,0.007127704709376326,0.0033941450997030122,0.011285532456512516,0.011964361476453118,0.014170555791260076,0.023589308442935934,0.016291896478574458,0.01586762834111158,0.0066185829444208736,0.011709800593975393,0.013406873143826898,0.01646160373355961,0.022571064913025032,0.024692405600339414,0.013576580398812049,0.019431480695799745,0.013406873143826898,0.01391599490878235,0.023165040305473058
F3,0.009544182985025506,0.008392298831660358,0.05981569853546158,0.017195984860951127,0.01760737205858154,0.01267072568701662,0.00847457627118644,0.02863254895507652,0.02311996050682903,0.006253085403982228,0.031923646536119794,0.011354286654599309,0.019993417804837915,0.0177719269376337,0.00847457627118644,0.012588448247490539,0.02534145137403324,0.022132631232516044,0.0023037683067302947,0.007240414678295211,0.03505018923811091,0.0025506006253085403,0.005018923811090999,0.011107454336021063,0.021309856837255226,0.017442817179529373,0.0027974329438867863,0.02575283857166365,0.031100872140858975,0.027151555043607042,0.004607536613460589,0.020898469639624814,0.017525094619055454,0.0,0.018018759256211946,0.011107454336021063,0.016290933026164224,0.017525094619055454,0.003455652460095442,0.031018594701332895,0.004772091492512753,0.00024683231857824587,0.004936646371564917,0.007487246996873457,0.0,0.0,0.012999835445120948,0.011354286654599309,0.011189731775547145,0.010449234819812407,0.04039822280730623,0.03809445450057594,0.03299325324995886,0.0314299818989633,0.006499917722560474,0.019252920849103176,0.011930228731281883,0.001974658548625967,0.017113707421425046,0.02657561296692447,0.003291097581043278,0.02575283857166365,0.010696067138390653
F7,0.003068367053408764,0.013136446447406271,0.020136158787995014,0.047080256975740725,0.030875443474925688,0.03432735641001055,0.027615303480678876,0.010547511746092626,0.03020423818199252,9.588647041902388e-05,0.00987630645315946,0.0027807076421516924,0.009588647041902388,0.02473870936810816,0.011889922331958961,0.003931345287179979,0.017738997027519417,0.027807076421516926,0.01361587879950139,0.02349218525266085,0.02723175759900278,0.012177581743216032,0.014191197622015534,0.024163390545594018,0.01361587879950139,0.006136734106817528,0.014478857033272605,0.02799884936235497,0.011794035861539936,0.03279317288330617,0.002397161760475597,0.017738997027519417,0.029820692300316424,0.012177581743216032,0.014478857033272605,0.010835171157349699,0.0029724805829897403,0.011218717039025794,0.011506376450282865,0.009300987630645316,0.006712052929331671,0.013903538210758463,0.017930769968357466,0.016876018793748202,0.002301275290056573,0.0012465241154473103,0.0035477994055038834,0.011794035861539936,0.008054463515198005,0.014095311151596509,0.014191197622015534,0.010068079393997507,0.011794035861539936,0.014191197622015534,0.006616166458912647,0.024355163486432064,0.021095023492185252,0.015437721737462844,0.039601112283056863,0.02598523348355547,0.0,0.033752037587496404,0.016876018793748202
FT9,0.0017797112912794147,0.014039944631204272,0.013908114165183574,0.020961044097290885,0.04726122206842001,0.027882143563377496,0.022279348757497857,0.0060642014369520795,0.01924724803902182,0.0020433722233208092,0.007382506097159054,0.0074484213301694024,0.004350405378683014,0.0151605035923802,0.00955770878650056,0.007184760398128007,0.015226418825390548,0.023795399116735876,0.019774569903104607,0.029002702524553423,0.012260233339924856,0.01509458835936985,0.02175202689341507,0.025904686573067034,0.017467536747742405,0.012457979038955902,0.024520466679849712,0.01904950233999077,0.007184760398128007,0.030980159514863884,0.006196031902972777,0.009096302155428119,0.015424164524421594,0.01661063871860787,0.0065256080680245205,0.018522180475907982,0.006327862368993475,0.012260233339924856,0.016940214883659613,0.00962362401951091,0.016412893019576824,0.017269791048711357,0.0276184826313361,0.0250477885439325,0.005273218640827896,0.0001318304660206974,0.012853470437017995,0.015292334058400896,0.01456726649528706,0.018588095708918333,0.007777997495221145,0.007975743194252191,0.014633181728297409,0.009294047854459166,0.010876013446707534,0.029661854854656913,0.02221343352448751,0.022081603058466813,0.0326280403401226,0.023333992485663438,0.0,0.024850042844901457,0.023070331553622044
FC5,0.002427000379218809,0.012817595752749336,0.01167993932499052,0.027531285551763367,0.032081911262798635,0.04580963215775503,0.02540766021994691,0.0029579067121729237,0.027986348122866895,0.0018960940462646946,0.004626469472885855,0.002882062950322336,0.005005688282138794,0.022753128555176336,0.00955631399317406,0.011376564277588168,0.018050815320439895,0.023814941221084567,0.021994690936670457,0.02912400455062571,0.013348502085703451,0.019036784224497536,0.020022753128555178,0.029958285930982178,0.02123625331816458,0.005233219567690558,0.027531285551763367,0.022828972317026925,0.005536594615092909,0.026241941600303374,0.007129313613955252,0.010769814182783466,0.01918847174819871,0.017747440273037544,0.014106939704209329,0.014258627227910504,0.0018960940462646946,0.008949563898369359,0.016989002654531665,0.008873720136518772,0.011073189230185817,0.02025028441410694,0.0254835039817975,0.019340159271899887,0.0034888130451270383,0.002199469093667046,0.004019719378081153,0.022146378460371634,0.007736063708759955,0.019643534319302238,0.0061433447098976105,0.004323094425483504,0.009783845278725825,0.007356844899507015,0.009101251422070534,0.028972317026924536,0.019643534319302238,0.019036784224497536,0.036480849450132725,0.020705346985210465,0.002199469093667046,0.02646947288585514,0.023739097459233978
FC1,0.004487898701715018,0.021397659881391248,0.008094245872736015,0.02364160923224876,0.02764866164449431,0.0268472511620452,0.05145055297323289,0.0021638083026125983,0.018031735855104983,0.005449591280653951,0.005209168135919218,0.007853822728001282,0.007453117486776727,0.021718224074370893,0.009136079499919859,0.007453117486776727,0.017791312710370252,0.022679916653309824,0.018672864241064274,0.03550248437249559,0.011941016188491745,0.020916813591921782,0.025404712293636802,0.03061388042955602,0.013463696105145055,0.007453117486776727,0.023321045039269114,0.016749479083186407,0.005048886039429395,0.01899342843404392,0.009136079499919859,0.011219746754287547,0.015226799166533099,0.025645135438371533,0.01001763103061388,0.008735374258695304,0.006331142811347973,0.007933963776246193,0.010819041513062991,0.006331142811347973,0.01698990222792114,0.019394133675268474,0.031174867767270395,0.028209648982208686,0.007773681679756371,0.0033659240262862637,0.013704119249879788,0.01146016989902228,0.014345247635839076,0.019714697868248116,0.004888603942939574,0.004648180798204841,0.006331142811347973,0.0053694502324090395,0.009536784741144414,0.02404231447347331,0.022359352460330183,0.02460330181118769,0.031014585670780574,0.019474274723513384,0.006651707004327617,0.021237377784901427,0.025725276486616443
C3,0.010883428279908172,0.01079840149647139,0.030439588470368165,0.009267919394609301,0.008162571209931128,0.003145990987160956,0.0022957231527931297,0.06019896267324207,0.02159680299294278,0.005866848057137998,0.05110109684550634,0.014029419267069127,0.0395374542981039,0.014964713884873736,0.0029759374202873905,0.010458294362724259,0.025763115381345125,0.014709633534563388,0.0019556160190459995,0.0,0.028398945667885384,0.002465776719666695,0.002040642802482782,0.005271660573080521,0.02499787433041408,0.021256695859195648,0.0025508035031034776,0.0210016155088853,0.04829521299209251,0.011308562197092083,0.012413910381770258,0.01411444605050591,0.00884278547742539,0.005441714139954086,0.012668990732080606,0.016665249553609388,0.025423008247597995,0.02797381175070147,0.009778080095229997,0.043448686336195905,0.0,0.002890910636850608,0.0,0.0019556160190459995,0.0029759374202873905,0.0029759374202873905,0.017515517387977214,0.005951874840574781,0.010373267579287476,0.01079840149647139,0.04642462375648329,0.047870079074908596,0.031714990221919905,0.044043873820253376,0.013009097865827735,0.01079840149647139,0.013094124649264518,0.0,0.007822464076183998,0.018535838789218603,0.010713374713034607,0.014624606751126605,0.0034010713374713034
T7,0.004320372216683284,0.00910601528747092,0.018876703223662347,0.021003655699567962,0.0193419740777667,0.024260551678298437,0.015154536390827518,0.017215021601861082,0.051246261216350945,0.0011964107676969093,0.0194749086075108,0.005716184778996344,0.019940179461615155,0.017082087072116982,0.004918577600531738,0.013160518444666001,0.015819209039548022,0.021136590229312063,0.015353938185443668,0.021668328348288468,0.024194084413426388,0.016483881688268528,0.015619807244931871,0.021335992023928215,0.021668328348288468,0.008441342638750415,0.013359920239282154,0.022200066467264874,0.017015619807244933,0.026586905948820207,0.007311399135925557,0.0128946493851778,0.014489863742107012,0.011365902293120638,0.013426387504154204,0.019674310402126954,0.011232967763376537,0.012229976736457294,0.013825191093386507,0.02047191758059156,0.00897308075772682,0.013094051179793951,0.02047191758059156,0.01169823861748089,0.002725157859754071,0.0018610834164174144,0.008773678963110668,0.018411432369557994,0.009637753406447324,0.017414423396477235,0.0192090395480226,0.01688268527750083,0.014556331006979064,0.018810235958790295,0.008840146227982718,0.025390495181123296,0.018411432369557994,0.013891658358258558,0.02811565304087737,0.02326354270521768,0.002193419740777667,0.018677301429046195,0.018876703223662347
TP9,0.00933307408127552,0.02391600233326852,0.01516624538207272,0.0,0.005638732257437293,0.004860976083997667,0.013221854948473654,0.013027415905113747,0.00349990278047832,0.05930390822477154,0.02877697841726619,0.0116663426015944,0.0233326852031888,0.01224965973167412,0.0,0.03383239354462376,0.005638732257437293,0.015944001555512347,0.0058331713007972,0.009527513124635427,0.015360684425432626,0.0058331713007972,0.008360878864475986,0.0,0.0174995139023916,0.029554734590705813,0.01924946529263076,0.0015555123468792534,0.03149912502430488,0.009138635037915614,0.03422127163134357,0.00933307408127552,0.0,0.01827727007583123,0.012638537818393934,0.0,0.04199883336573984,0.038887808671981335,0.01983278242271048,0.02974917363406572,0.0077775617343962666,0.025471514680147772,0.0087497569511958,0.020221660509430292,0.031693564067664784,0.026443709896947307,0.015360684425432626,0.01341629399183356,0.0,0.020610538596150106,0.031888003111024694,0.033637954501263855,0.019638343379350574,0.01691619677231188,0.008555317907835893,0.014582928251993,0.008944195994555707,0.0058331713007972,0.0,0.01399961112191328,0.03849893058526152,0.0,0.0
