,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.23976608187134502,0.0935672514619883,0.1111111111111111,0.15204678362573099,0.0935672514619883,0.07602339181286549,0.12280701754385964,0.1111111111111111
inferiorparietal-rh,0.09178743961352658,0.1932367149758454,0.10628019323671498,0.12560386473429952,0.1111111111111111,0.12077294685990338,0.13526570048309178,0.11594202898550725
postcentral-rh,0.0787037037037037,0.10185185185185185,0.1712962962962963,0.08796296296296297,0.1388888888888889,0.12962962962962962,0.13425925925925927,0.1574074074074074
rostralmiddlefrontal-rh,0.143646408839779,0.11602209944751381,0.10497237569060773,0.23204419889502761,0.09392265193370165,0.0718232044198895,0.1270718232044199,0.11049723756906077
superiorparietal-lh,0.07589285714285714,0.10714285714285714,0.13392857142857142,0.08035714285714286,0.1875,0.16071428571428573,0.125,0.12946428571428573
superiorparietal-rh,0.07009345794392523,0.11214953271028037,0.13551401869158877,0.07009345794392523,0.16355140186915887,0.19158878504672897,0.1308411214953271,0.1261682242990654
supramarginal-lh,0.0944206008583691,0.12017167381974249,0.12875536480686695,0.11158798283261803,0.12446351931330472,0.11587982832618025,0.16738197424892703,0.13733905579399142
supramarginal-rh,0.07906976744186046,0.10232558139534884,0.15813953488372093,0.09302325581395349,0.13953488372093023,0.12093023255813953,0.14418604651162792,0.16279069767441862
