,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.19157088122605365,0.1417624521072797,0.11494252873563218,0.13409961685823754,0.0842911877394636,0.08045977011494253,0.13793103448275862,0.11494252873563218
inferiorparietal-rh,0.1254355400696864,0.1916376306620209,0.11846689895470383,0.08710801393728224,0.11846689895470383,0.10104529616724739,0.14982578397212543,0.10801393728222997
postcentral-rh,0.0989399293286219,0.12014134275618374,0.1872791519434629,0.0989399293286219,0.10247349823321555,0.12014134275618374,0.1413427561837456,0.13074204946996468
rostralmiddlefrontal-rh,0.15486725663716813,0.10176991150442478,0.12389380530973451,0.20353982300884957,0.07964601769911504,0.07964601769911504,0.11946902654867257,0.13716814159292035
superiorparietal-lh,0.08974358974358974,0.13247863247863248,0.11538461538461539,0.07692307692307693,0.2222222222222222,0.16666666666666666,0.11538461538461539,0.0811965811965812
superiorparietal-rh,0.09236947791164658,0.12449799196787148,0.14056224899598393,0.07228915662650602,0.1646586345381526,0.18875502008032127,0.13654618473895583,0.08032128514056225
supramarginal-lh,0.12542372881355932,0.13559322033898305,0.13898305084745763,0.09152542372881356,0.09830508474576272,0.12203389830508475,0.1864406779661017,0.1016949152542373
supramarginal-rh,0.12704918032786885,0.12295081967213115,0.15163934426229508,0.12704918032786885,0.0860655737704918,0.0860655737704918,0.13114754098360656,0.1680327868852459
