,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lingual-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.24489795918367346,0.14285714285714285,0.16326530612244897,0.0,0.10204081632653061,0.0,0.16326530612244897,0.1836734693877551
frontalpole-rh,0.2,0.175,0.2,0.0,0.125,0.0,0.2,0.1
lateralorbitofrontal-lh,0.21428571428571427,0.16666666666666666,0.19047619047619047,0.0,0.11904761904761904,0.0,0.19047619047619047,0.11904761904761904
lingual-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.0,0.16129032258064516,0.0,0.1935483870967742,0.06451612903225806
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
rostralanteriorcingulate-lh,0.21428571428571427,0.16666666666666666,0.19047619047619047,0.0,0.11904761904761904,0.0,0.19047619047619047,0.11904761904761904
rostralanteriorcingulate-rh,0.22580645161290322,0.06451612903225806,0.0967741935483871,0.0,0.0,0.0967741935483871,0.0967741935483871,0.41935483870967744
