,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.2191142191142191,0.17249417249417248,0.0,0.0,0.1561771561771562,0.15151515151515152,0.15151515151515152,0.14918414918414918
frontalpole-rh,0.19576719576719576,0.1931216931216931,0.0,0.0,0.16666666666666666,0.14814814814814814,0.17195767195767195,0.12433862433862433
fusiform-lh,0.0,0.0,0.6503496503496503,0.34965034965034963,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.39669421487603307,0.6033057851239669,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.1796875,0.16927083333333334,0.0,0.0,0.2682291666666667,0.11979166666666667,0.16666666666666666,0.09635416666666667
rostralanteriorcingulate-lh,0.19696969696969696,0.16363636363636364,0.0,0.0,0.13333333333333333,0.19393939393939394,0.1393939393939394,0.17272727272727273
rostralanteriorcingulate-rh,0.18950437317784258,0.18950437317784258,0.0,0.0,0.18075801749271136,0.13994169096209913,0.18658892128279883,0.11370262390670553
rostralmiddlefrontal-lh,0.20327868852459016,0.14754098360655737,0.0,0.0,0.11475409836065574,0.18032786885245902,0.12131147540983607,0.23278688524590163
