,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.36,0.0,0.0,0.64,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.1875
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855
