,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.47058823529411764,0.0,0.11764705882352941,0.0,0.35294117647058826,0.0,0.058823529411764705,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3125,0.0,0.25,0.0,0.3125,0.0,0.125,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.41379310344827586,0.0,0.13793103448275862,0.0,0.3793103448275862,0.0,0.06896551724137931,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.2727272727272727,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
