,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.40540540540540543,0.3783783783783784,0.0,0.0,0.0,0.0,0.21621621621621623,0.0
FC2,0.4,0.37142857142857144,0.0,0.0,0.0,0.0,0.22857142857142856,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.35,0.3,0.0,0.0,0.0,0.0,0.35,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
