,CP5,TP10,F8,Fp2,AF3,FT8,F6,AF4
CP5,0.4,0.5,0.0,0.0,0.0,0.1,0.0,0.0
TP10,0.2857142857142857,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT8,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
