,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.1875,0.0,0.6875,0.0,0.0,0.125,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.375,0.0,0.375,0.0,0.0,0.25,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
