,F7,FT9,F8,Fp2,FT7,C5,PO4,C2
F7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.42857142857142855,0.0,0.0,0.21428571428571427,0.35714285714285715,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.375,0.0,0.0,0.25,0.375,0.0
PO4,0.0,0.0,0.3,0.0,0.0,0.2,0.5,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
