,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.30434782608695654,0.0,0.0,0.34782608695652173,0.34782608695652173,0.0,0.0,0.0
FC2,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.25925925925925924,0.0,0.0,0.3333333333333333,0.4074074074074074,0.0,0.0,0.0
P1,0.20588235294117646,0.0,0.0,0.29411764705882354,0.5,0.0,0.0,0.0
PO8,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0
F6,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
