,F7,FT9,F8,Fp2,FT7,C5,PO4,C2
F7,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.4375,0.0,0.125,0.4375
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365
C2,0.0,0.0,0.0,0.0,0.4,0.0,0.15,0.45
