,Fp1,Oz,TP10,Fp2,AF7,F1,C5,FCz
Fp1,0.9204244031830239,0.0,0.0,0.07957559681697612,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.11194029850746269,0.0,0.0,0.8880597014925373,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.7344461305007587,0.26555386949924126,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.22264631043256997,0.77735368956743,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
