,Fz,Oz,F8,Fp2,AFz,F1,C5,FCz
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5950292397660819,0.38742690058479534,0.0,0.0,0.017543859649122806
AFz,0.0,0.0,0.0,0.3527027027027027,0.6472972972972973,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.09271523178807947,0.0,0.0,0.0,0.9072847682119205
