,Fp1,TP10,T8,FT10,F8,Fp2,AFz,F1
Fp1,0.7866478276227481,0.0,0.0,0.0,0.08760155422112328,0.066407629812787,0.0,0.05934298834334158
TP10,0.0,0.8220608261461643,0.0,0.0,0.0,0.0,0.0,0.17793917385383567
T8,0.0,0.0,0.5522298712960192,0.41424723136785396,0.03352289733612691,0.0,0.0,0.0
FT10,0.0,0.0,0.44383649822980364,0.532346314773093,0.023817186997103314,0.0,0.0,0.0
F8,0.047244094488188976,0.0,0.02189360476281928,0.014595736508546188,0.5947762627232571,0.18878432878816978,0.10677933550989054,0.025926637219128097
Fp2,0.044700793078586876,0.0,0.0,0.0,0.2350396539293439,0.5407354001441961,0.1795241528478731,0.0
AFz,0.0,0.0,0.0,0.0,0.17887232663642255,0.24141283214517173,0.5797148412184057,0.0
F1,0.04918032786885246,0.11416861826697892,0.0,0.0,0.04010538641686183,0.0,0.0,0.7965456674473068
