,Fp1,TP10,T8,FT10,F8,Fp2,AFz,F1
Fp1,0.328,0.0,0.0,0.0,0.336,0.336,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.04195804195804196,0.0,0.0,0.0,0.5754245754245755,0.3826173826173826,0.0,0.0
Fp2,0.046511627906976744,0.0,0.0,0.0,0.4263565891472868,0.5271317829457365,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
